#Sequence ID	name	date	latlon	primer	latitude	longitude	sample_number	location	type	country	locality	note	address	altitude	contact	university	sample_date	sex	yearmonth	method	sample	bin_id	sample_processing	Description	site	source	volunteer	sampletype	sampleid	notes	lat_lon
Lanzhou_Shi|20120101|China|85	SRA Sample ERR1018206 39	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|84	SRA Sample ERR1018206 38	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|87	SRA Sample ERR1018206 41	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|86	SRA Sample ERR1018206 40	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|53	SRA Sample ERR527082 5	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|52	SRA Sample ERR527082 4	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|51	SRA Sample ERR527082 3	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|50	SRA Sample ERR527082 2	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|57	SRA Sample ERR527065 1	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|56	SRA Sample ERR527082 8	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|55	SRA Sample ERR527082 7	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|54	SRA Sample ERR527082 6	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|59	SRA Sample ERR527097 1	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|58	SRA Sample ERR527164 1	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Dallas|20140616|USA|117	SRA Sample SRR3160438 117	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|116	SRA Sample SRR3160438 116	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Lanzhou_Shi|20120101|China|288	SRA Sample ERR1018206 242	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|289	SRA Sample ERR1018206 243	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Dallas|20140616|USA|113	SRA Sample SRR3160438 113	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|112	SRA Sample SRR3160438 112	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|111	SRA Sample SRR3160438 111	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|110	SRA Sample SRR3160438 110	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Lanzhou_Shi|20120101|China|282	SRA Sample ERR1018206 236	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|283	SRA Sample ERR1018206 237	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|280	SRA Sample ERR1018206 234	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|281	SRA Sample ERR1018206 235	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|286	SRA Sample ERR1018206 240	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|287	SRA Sample ERR1018206 241	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|284	SRA Sample ERR1018206 238	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
San_Marcos|20151209|USA|1	Edwards Primer B Site 4 20151209	20151209	33.144526,-117.178849	B	33.144526	-117.178849				USA	San Marcos		Vallecitos Water District, 201 Vallecitos De Oro, San Marcos, CA 92069		Rob Edwards	San Diego State University															
Lanzhou_Shi|20140101|China|90	SRA Sample ERR1190861 1	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|91	SRA Sample ERR1190861 2	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|92	SRA Sample ERR1190861 3	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|93	SRA Sample ERR1190861 4	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|94	SRA Sample ERR1190861 5	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|95	SRA Sample ERR1190613 1	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|96	SRA Sample ERR1190613 2	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|97	SRA Sample ERR1190640 1	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|98	SRA Sample ERR1190640 2	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|99	SRA Sample ERR1190640 3	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Dallas|20140616|USA|115	SRA Sample SRR3160438 115	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Dallas|20140616|USA|114	SRA Sample SRR3160438 114	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Baltimore|20140603|USA|1	SRA Sample SRR4444847 1	20140603	39.288462639338995,-76.6259459406137		39.288462639338995	-76.6259459406137				USA	Baltimore									haplotype called by gretel version 0.0.8											39.288462639338995 N 76.62594594061375 W
Lanzhou_Shi|20120101|China|428	SRA Sample ERR1018206 382	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|429	SRA Sample ERR1018206 383	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|426	SRA Sample ERR1018206 380	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|427	SRA Sample ERR1018206 381	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|424	SRA Sample ERR1018206 378	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|425	SRA Sample ERR1018206 379	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|422	SRA Sample ERR1018206 376	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|423	SRA Sample ERR1018206 377	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|420	SRA Sample ERR1018206 374	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|421	SRA Sample ERR1018206 375	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Dallas|20140616|USA|119	SRA Sample SRR3160438 119	20140616	32.8094,-96.8365		32.8094	-96.8365				USA	Dallas									haplotype called by gretel version 0.0.8											32.8094 N 96.8365 W
Lanzhou_Shi|20120101|China|285	SRA Sample ERR1018206 239	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Montreal|20101118|Canada|8	SRA Sample SRR2565925 8	20101118	45.50,-73.63		45.50	-73.63				Canada	Montreal									haplotype called by gretel version 0.0.8											45.50 N 73.63 W
Sergelen|20130601|Mongolia|4	SRA Sample SRR3992973 1	20130601	47.55,106.69		47.55	106.69				Mongolia	Sergelen									haplotype called by gretel version 0.0.8											47.55 N 106.69 E
Sergelen|20130601|Mongolia|2	SRA Sample SRR3992984 2	20130601	47.55,106.79		47.55	106.79				Mongolia	Sergelen									haplotype called by gretel version 0.0.8											47.55 N 106.79 E
Sergelen|20130601|Mongolia|3	SRA Sample SRR3992984 3	20130601	47.55,106.79		47.55	106.79				Mongolia	Sergelen									haplotype called by gretel version 0.0.8											47.55 N 106.79 E
Sergelen|20130601|Mongolia|1	SRA Sample SRR3992984 1	20130601	47.55,106.79		47.55	106.79				Mongolia	Sergelen									haplotype called by gretel version 0.0.8											47.55 N 106.79 E
Salfit|20151202|Israel|1	Qimron lab primer B 20151202	20151202	32.08,35.18	B	32.08	35.18				Israel	Salfit	Collected in Salfit			Udi Qimron	Tel Aviv University															
Regina|20160126|Canada|1	22.Canada.Regina.26-01-2016	20160126	50.4452112,-104.6188943		50.4452112	-104.6188943				Canada	Regina																			crAssphage_B 1-1346 (99%) aligns to NODE_173_length_21577_cov_60.8762 17190-15845 with 98.440% identity	
Copenhagen|20160203|Denmark|1	71_RL.Denmark.Copenhagen.03-02-2016	20160203	55.6760968,12.5683372		55.6760968	12.5683372				Denmark	Copenhagen																			crAssphage_B 1-1354 (100%) aligns to NODE_61_length_47627_cov_18.2776 36687-35334 with 98.375% identity	
Lanzhou_Shi|20120101|China|29	SRA Sample ERR1018201 28	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|28	SRA Sample ERR1018201 27	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
AlJafr|20050402|Jordan|1	Cinek lab sample 232 B 20050402	20050402	30.585164,36.238414	B	30.585164	36.238414				Jordan	Al-Jafr	Assembly of 4 reads: 232_B_intr.ab1 (reversed), 232_B_f.ab1, 232_B_r.ab1 (reversed), 232_B_intf.ab1			Ondrej Cinek	Univerzita Karlova		m													
Lanzhou_Shi|20120101|China|22	SRA Sample ERR1018201 21	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|21	SRA Sample ERR1018201 20	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|20	SRA Sample ERR1018201 19	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|27	SRA Sample ERR1018201 26	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|26	SRA Sample ERR1018201 25	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|25	SRA Sample ERR1018201 24	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|24	SRA Sample ERR1018201 23	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Zhuhai_Shi|20140401|Hong_Kong|7	SRA Sample SRR2043641 7	20140401	22.15,114.10		22.15	114.10				Hong Kong	Zhuhai Shi									haplotype called by gretel version 0.0.8											22.15 N 114.10 E
Zhuhai_Shi|20140401|Hong_Kong|6	SRA Sample SRR2043641 6	20140401	22.15,114.10		22.15	114.10				Hong Kong	Zhuhai Shi									haplotype called by gretel version 0.0.8											22.15 N 114.10 E
Lanzhou_Shi|20120101|China|495	SRA Sample ERR1018206 449	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|314	SRA Sample ERR1018206 268	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|315	SRA Sample ERR1018206 269	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|316	SRA Sample ERR1018206 270	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|317	SRA Sample ERR1018206 271	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|310	SRA Sample ERR1018206 264	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|311	SRA Sample ERR1018206 265	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|312	SRA Sample ERR1018206 266	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|313	SRA Sample ERR1018206 267	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|318	SRA Sample ERR1018206 272	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|319	SRA Sample ERR1018206 273	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|552	SRA Sample ERR1018206 506	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|553	SRA Sample ERR1018206 507	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|550	SRA Sample ERR1018206 504	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|551	SRA Sample ERR1018206 505	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|556	SRA Sample ERR1018206 510	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|557	SRA Sample ERR1018206 511	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|554	SRA Sample ERR1018206 508	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|555	SRA Sample ERR1018206 509	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Norman|20130101|USA|1	SRA Sample SRR1761694 1	20130101	35.21,-97.43		35.21	-97.43				USA	Norman									haplotype called by gretel version 0.0.8											35.21 N 97.43 W
Lanzhou_Shi|20120101|China|558	SRA Sample ERR1018206 512	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|559	SRA Sample ERR1018206 513	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Zhuhai_Shi|20140401|Hong_Kong|9	SRA Sample SRR2043641 9	20140401	22.15,114.10		22.15	114.10				Hong Kong	Zhuhai Shi									haplotype called by gretel version 0.0.8											22.15 N 114.10 E
Encinitas|20151209|USA|1	Edwards Primer B Site 2 20151209	20151209	33.016467,-117.273686	B	33.016467	-117.273686				USA	Encinitas		San Elijo Joint Powers Authority, 2695 Manchester Avenue, Cardiff by the Sea, California 92007-7077		Rob Edwards	San Diego State University															
Zhuhai_Shi|20140401|Hong_Kong|8	SRA Sample SRR2043641 8	20140401	22.15,114.10		22.15	114.10				Hong Kong	Zhuhai Shi									haplotype called by gretel version 0.0.8											22.15 N 114.10 E
Lanzhou_Shi|20120101|China|228	SRA Sample ERR1018206 182	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|229	SRA Sample ERR1018206 183	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|220	SRA Sample ERR1018206 174	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|221	SRA Sample ERR1018206 175	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|222	SRA Sample ERR1018206 176	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|223	SRA Sample ERR1018206 177	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|224	SRA Sample ERR1018206 178	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|225	SRA Sample ERR1018206 179	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|226	SRA Sample ERR1018206 180	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20120101|China|227	SRA Sample ERR1018206 181	20120101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Carlsbad|20160301|USA|1	Carlsbad Primer B Site 3 20160301	20160301	33.116202,-117.321597	B	33.116202	-117.321597				USA	Carlsbad		Encina Wastewater Authority, 6200 Avenida Encinas, Carlsbad, CA 92011		Rob Edwards	San Diego State University			201603						3						
Lanzhou_Shi|20140101|China|114	SRA Sample ERR1190753 3	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Encinitas|20160301|USA|1	Cardiff Primer B Site 2 20160301	20160301	33.016467,-117.273686	B	33.016467	-117.273686				USA	Encinitas		San Elijo Joint Powers Authority, 2695 Manchester Avenue, Cardiff by the Sea, California 920077077		Rob Edwards	San Diego State University			201603						2						
Lanzhou_Shi|20110101|China|35	SRA Sample ERR527135 2	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|34	SRA Sample ERR527135 1	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|37	SRA Sample ERR527135 4	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|36	SRA Sample ERR527135 3	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|31	SRA Sample ERR527073 1	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|30	SRA Sample ERR527055 1	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|33	SRA Sample ERR527073 3	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|32	SRA Sample ERR527073 2	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|39	SRA Sample ERR527135 6	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20110101|China|38	SRA Sample ERR527135 5	20110101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Baltimore|20140608|USA|11	SRA Sample SRR4435814 5	20140608	39.288462639338995,-76.6259459406137		39.288462639338995	-76.6259459406137				USA	Baltimore									haplotype called by gretel version 0.0.8											39.288462639338995 N 76.62594594061375 W
Baltimore|20140608|USA|10	SRA Sample SRR4435814 4	20140608	39.288462639338995,-76.6259459406137		39.288462639338995	-76.6259459406137				USA	Baltimore									haplotype called by gretel version 0.0.8											39.288462639338995 N 76.62594594061375 W
Baltimore|20140608|USA|13	SRA Sample SRR4435814 7	20140608	39.288462639338995,-76.6259459406137		39.288462639338995	-76.6259459406137				USA	Baltimore									haplotype called by gretel version 0.0.8											39.288462639338995 N 76.62594594061375 W
Baltimore|20140608|USA|12	SRA Sample SRR4435814 6	20140608	39.288462639338995,-76.6259459406137		39.288462639338995	-76.6259459406137				USA	Baltimore									haplotype called by gretel version 0.0.8											39.288462639338995 N 76.62594594061375 W
El_Paso_TX|20160223|USA|2	74g.USA.El_Paso_TX.23-02-2016	20160223	31.7618778,-106.4850217		31.7618778	-106.4850217				USA	El_Paso_TX																			crAssphage_B 1-1354 (100%) aligns to NODE_736_length_15333_cov_68.6454 10947-9594 with 97.415% identity	
Baltimore|20140608|USA|14	SRA Sample SRR4435814 8	20140608	39.288462639338995,-76.6259459406137		39.288462639338995	-76.6259459406137				USA	Baltimore									haplotype called by gretel version 0.0.8											39.288462639338995 N 76.62594594061375 W
El_Paso_TX|20160223|USA|1	74c.USA.El_Paso_TX.23-02-2016	20160223	31.7618778,-106.4850217		31.7618778	-106.4850217				USA	El_Paso_TX																			crAssphage_B 1-1354 (100%) aligns to NODE_1242_length_15742_cov_157.001 11355-10002 with 98.449% identity	
Qalqilya|20151202|Israel|1	Qimron lab primer B 20151202	20151202	32.18,34.97	B	32.18	34.97				Israel	Qalqilya	Collected in Qalqilyah			Udi Qimron	Tel Aviv University															
Lanzhou_Shi|20140101|China|72	SRA Sample ERR1190532 3	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|73	SRA Sample ERR1190532 4	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|70	SRA Sample ERR1190532 1	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|71	SRA Sample ERR1190532 2	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|76	SRA Sample ERR1190532 7	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|77	SRA Sample ERR1190678 1	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|74	SRA Sample ERR1190532 5	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|75	SRA Sample ERR1190532 6	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|78	SRA Sample ERR1190678 2	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Lanzhou_Shi|20140101|China|79	SRA Sample ERR1190838 1	20140101	35.86166,104.195397		35.86166	104.195397				China	Lanzhou Shi									haplotype called by gretel version 0.0.8											
Ceske_Budejovice|20151201|Czech_Republic|1	Cinek primer B sample 4 20151201	20151201	48.9744694,14.4743417	B	48.9744694	14.4743417	466	Usti nad Labem	pre-sewage treatment plant	Czech_Republic	Ceske Budejovice				Ondrej Cinek	Univerzita Karlova															
Ceske_Budejovice|20151201|Czech_Republic|2	Cinek primer B sample 14 20151201	20151201	48.9744694,14.4743417	B	48.9744694	14.4743417	522	Plzen	pre-sewage treatment plant	Czech_Republic	Ceske Budejovice				Ondrej Cinek	Univerzita Karlova															
Kathmandu|20160130|Nepal|1	33.Nepal.Kathmandu.30-01-2016	20160130	27.7172453,85.3239605		27.7172453	85.3239605				Nepal	Kathmandu																			crAssphage_B 1-1346 (99%) aligns to NODE_52_length_23056_cov_15.679 5261-6606 with 97.771% identity	
Zerdab|20050412|Azerbaijan|1	Cinek lab sample 354 B 20050412	20050412	40.143105,47.576927	B	40.143105	47.576927				Azerbaijan	Zerdab	Assembly of 3 reads: 354_B_intr.ab1 (reversed), 354_B_f.ab1, 354_B_intf.ab1			Ondrej Cinek	Univerzita Karlova		f													
Kjellerup|20090101|Denmark|131	SRA Sample ERR321399 4	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
Kjellerup|20090101|Denmark|130	SRA Sample ERR321399 3	20090101	56.26392,9.501785		56.26392	9.501785				Denmark	Kjellerup									haplotype called by gretel version 0.0.8											
